,id,title,genres
33477,286256,Tim Maia,"drama, music"
33478,26267,Now You See It...,"comedy, mystery"
33479,115626,Stuck in the Suburbs,"comedy, family, music, tv movie"
33480,13968,Jump In!,"drama, comedy, romance"
33481,36269,Winning London,"comedy, family"
33482,22371,Minutemen,"tv movie, comedy, science fiction, family, adventure"
33483,19294,30 Days Until I'm Famous,"comedy, drama, romance"
33484,51824,2gether,"music, comedy, drama"
33485,50587,Too Young to Marry,"comedy, drama, romance"
33486,243884,Fish & Cat,"thriller, drama, mystery"
33487,127367,When Day Breaks,drama
33488,136884,Dark Blood,thriller
33489,192137,Not Waving But Drowning,drama
33490,356905,Oddball,"family, adventure"
33491,124111,Jett Jackson: The Movie,"adventure, family, action, science fiction, comedy"
33492,16854,Snapphanar,"action, drama, history"
33493,79700,RUSH: Time Machine,music
33494,45722,Don't Look Down,"drama, romance"
33495,253112,Sheila Levine is Dead and Living in New York,comedy
33496,49954,Orson Welles: The One-Man Band,documentary
33497,123691,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,
33498,346401,Daft Punk Unchained,"music, documentary"
33499,207273,Chilling Visions: 5 Senses of Fear,horror
33500,33352,Aftermath,drama
33501,85207,Airborne,"horror, thriller"
33502,204582,An American Girl: Saige Paints the Sky,family
33503,224778,The Gauntlet,"action, adventure, horror"
33504,142982,La corruzione,
33505,91926,Crawl,"crime, thriller"
33506,179847,First Love,documentary
33507,39793,First Love,
33508,33984,First Love,"crime, drama"
33509,134474,Godfather,"comedy, romance"
33510,69407,Varalaru,drama
33511,40139,Mansion of the Doomed,horror
33512,110433,Mrs. Santa Claus,"family, fantasy"
33513,84912,Murder in the Private Car,"mystery, romance"
33514,168375,Poker Alice,
33515,24094,Necessary Evil,thriller
33516,120588,Something to Shout About,music
33517,88012,Sparrows Can't Sing,"comedy, drama"
33518,87734,There's Always Vanilla,"comedy, drama, romance"
33519,179868,The Affair,
33520,328930,Sunrise,drama
33521,28472,Silsila,"drama, foreign, romance"
33522,288587,Wild Life,drama
33523,159215,The Silk Express,"drama, mystery, thriller"
33524,86040,"To Sir, with Love II",drama
33525,126464,Victim,"action, drama, thriller, foreign"
33526,83834,The Child,horror
33527,88390,Black Eye,"action, crime"
33528,117493,Blow for Blow,drama
33529,3145,The Horror of Frankenstein,"horror, science fiction"
33530,46581,Immoral Tales,"drama, romance"
33531,31927,One of Us,drama
33532,136146,Inside,drama
33533,157161,I Didn't Come Here to Die,"horror, comedy"
33534,36550,Jack and the Beanstalk,"adventure, comedy, family, fantasy"
33535,339530,Tremors 5: Bloodlines,"science fiction, action, horror"
33536,108204,Double Teamed,"drama, family"
33537,6980,Horse Sense,drama
33538,306745,Freeheld,"romance, drama"
33539,314385,By the Sea,"drama, romance"
33540,116377,An Open Heart,drama
33541,309809,The Little Prince,"adventure, animation, fantasy"
33542,241573,If You Build It,documentary
33543,295317,Dark Star: HR Giger’s World,documentary
33544,339320,Red Passport,"crime, drama"
33545,292539,Food Chains,documentary
33546,301228,Narcopolis,"thriller, mystery, science fiction"
33547,330112,Ashby,"drama, romance, comedy"
33548,362046,4Got10,"western, action, thriller"
33549,59230,Lucky Luciano,"crime, drama"
33550,314402,Dheepan,"crime, drama"
33551,332749,The Forecaster,documentary
33552,361931,Ronaldo,"history, documentary"
33553,85616,Svend,documentary
33554,72785,The Flight of the Eagle,
33555,124980,Land of Dreams,documentary
33556,88947,A Dollar Between the Teeth,western
33557,144344,"A Man, a Horse, a Gun",western
33558,42093,Marlene,documentary
33559,42460,The Pedestrian,
33560,192236,Tales from the Vienna Woods,drama
33561,175924,Between the Lines,
33562,326333,"Liza, the Fox-Fairy","comedy, fantasy, romance"
33563,250535,Get Santa,"family, comedy"
33564,320028,Il nome del figlio,comedy
33565,250230,The Cut,"history, drama"
33566,111732,The Jackpot,comedy
33567,65282,Gambling House,crime
33568,62091,City Across the River,
33569,35418,Nightmare,crime
33570,276770,The Work of Director Jonathan Glazer,music
33571,47211,"Faster, Faster","crime, drama"
33572,318954,Beyond the Mask,action
33573,297762,Wonder Woman,"action, adventure, fantasy"
33574,47934,Independence Day 3,
33575,252983,Sly Cooper,"animation, adventure, comedy, action, family"
33576,302349,Iron Sky: The Coming Race,"action, comedy, fantasy, science fiction"
33577,340488,Salt and Fire,thriller
33578,339988,The Circle,"drama, thriller, science fiction"
33579,68730,Silence,"drama, history"
33580,352161,The Clan,"drama, history, crime, thriller"
33581,28585,Bikini Girls on Ice,horror
33582,285689,Glen Campbell: I'll Be Me,"documentary, music"
33583,63081,The Victim,"horror, thriller, mystery"
33584,67337,Killer Darts,"action, adventure, foreign"
33585,46636,Nanga Parbat,"adventure, drama"
33586,296098,Bridge of Spies,"thriller, drama"
33587,353616,Pitch Perfect 3,comedy
33588,158675,Les Misérables in Concert - The 25th Anniversary,"history, music"
33589,171759,The Lost Medallion: The Adventures of Billy Stone,"adventure, family"
33590,71374,If I Die Before I Wake,"crime, thriller"
33591,336029,A Tale of Love and Darkness,drama
33592,82968,Blood of My Blood,drama
33593,138752,Return to Reason,
33594,316042,Hyena Road,"war, drama"
33595,304126,My Internship in Canada,comedy
33596,27152,"Gone, But Not Forgotten","drama, romance, thriller"
33597,194548,Honey and the Pig,comedy
33598,12794,Amnesia: The James Brighton Enigma,"drama, mystery, thriller"
33599,166733,Tsiou,
33600,307276,2,drama
33601,335138,Radical Grace,documentary
33602,126934,A Ring of Endless Light,"romance, drama, family"
33603,23142,Attack of the 60 Foot Centerfold,"comedy, science fiction"
33604,198200,Jodi Arias: Dirty Little Secret,"drama, romance, tv movie"
33605,106546,Moscow Heat,"action, drama, thriller"
33606,134782,The Italian Key,
33607,253533,Manam,"family, fantasy, drama, comedy"
33608,84911,Coming Home,"drama, romance"
33609,323661,Mune: Guardian of the Moon,animation
33610,362363,Directed by Sidney Lumet: How the Devil Was Made,documentary
33611,324807,A Bigger Splash,"crime, drama, mystery, thriller"
33612,111718,The Sun's Burial,drama
33613,88529,Good-for-Nothing,action
33614,55011,Morlang,"drama, foreign, romance, thriller"
33615,99760,El pico 2,drama
33616,133560,Youth in Fury,
33617,338312,Argo 2,"action, comedy, crime"
33618,273197,The Great Hypnotist,"thriller, drama, mystery"
33619,67977,I Just Want to Kiss You,
33620,295799,Iris,documentary
33621,243352,Where Hope Grows,drama
33622,51428,Ghost Writer,"comedy, horror"
33623,141760,Numbered,documentary
33624,346079,6 Ways to Die,"thriller, action, crime"
33625,244316,Into the Grizzly Maze,"action, horror, thriller"
33626,277190,Secrets of War,"war, family, drama"
33627,352208,Where to Invade Next,documentary
33628,89774,"Air: Eating, Sleeping, Waiting and Playing","music, documentary"
33629,43206,Pitbullterje,comedy
33630,156389,Runt Page,
33631,156388,The Pie-Covered Wagon,
33632,289097,Cell 213,horror
33633,67216,The Dead Will Tell,"thriller, drama, mystery"
33634,26301,The Hunt for the BTK Killer,"tv movie, crime, drama"
33635,357441,Karachi se Lahore,"family, comedy"
33636,48426,The Pleasure Is All Mine,"comedy, romance, drama"
33637,359364,Human,documentary
33638,121869,Eisenstein in Guanajuato,"comedy, romance"
33639,310568,The Summer of Sangaile,"drama, romance"
33640,319994,The Pearl Button,documentary
33641,143769,Pennies from Heaven,
33642,336666,Sleeping Giant,"drama, adventure"
33643,319996,Chasuke's Journey,"drama, comedy"
33644,236873,Lulu in the Nude,"comedy, drama"
33645,357784,Roukli,drama
33646,314388,Mountains May Depart,"romance, drama"
33647,223574,"Tent City, U.S.A",documentary
33648,149911,Titanic at 100: Mystery Solved,
33649,181104,Sleeping on Dark Waters,
33650,75063,Rainbow Bridge,"music, documentary"
33651,49249,A Tale of Two Cities,"tv movie, romance, drama, history"
33652,76115,The Phantom of the Opera at the Royal Albert Hall,"drama, music, romance"
33653,32226,The Indian,drama
33654,327655,Nina,drama
33655,207270,The Hoarder,"thriller, horror"
33656,353446,American Beach House,comedy
33657,323792,L.A. Slasher,"comedy, crime, fantasy, horror, thriller"
33658,359471,Swat: Unit 887,"thriller, action"
33659,248633,Zombie Killers: Elephant's Graveyard,horror
33660,258665,A Prayer for Rain,"history, drama"
33661,113391,Private Practices: The Story of a Sex Surrogate,documentary
33662,80105,Fuga de cerebros 2,"action, thriller, science fiction"
33663,123879,Say Uncle,"drama, comedy"
33664,40922,Coffee Date,"comedy, romance"
33665,141581,Nous York,comedy
33666,93230,Nobel's Last Will,"drama, thriller"
33667,36737,Carny,"horror, science fiction, thriller"
33668,30671,Born Innocent,"drama, tv movie"
33669,336744,Coin Locker Girl,"drama, thriller"
33670,217185,I'll Get By,"romance, comedy, music"
33671,85285,The Empty Canvas,drama
33672,322453,Assassini dei giorni di festa,comedy
33673,118876,How to Kill a Judge,"drama, action, thriller, foreign, crime"
33674,4196,Lenin: The Train,"drama, history"
33675,64526,Alex L'ariete,"action, adventure, crime"
33676,106944,A Complicated Girl,"comedy, romance"
33677,58658,The Day of the Owl,"drama, crime"
33678,152846,The Most Beautiful Wife,"crime, drama"
33679,62947,The Witch,"foreign, horror"
33680,225719,Playing Dead,comedy
33681,268060,Road to Paloma,"thriller, drama"
33682,72485,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,documentary
33683,49837,South,documentary
33684,38293,Porridge,"comedy, crime"
33685,32105,Carry On Jack,comedy
33686,359305,An Inspector Calls,"drama, crime, thriller"
33687,94649,La libertad,drama
33688,9643,Rossini,comedy
33689,170759,Kokowaah 2,comedy
33690,297018,Simshar,drama
33691,306947,The Invitation,thriller
33692,66741,Total Reality,"action, science fiction"
33693,85566,Rage,"drama, horror, science fiction, foreign"
33694,4955,Mädchen in Uniform,drama
33695,191975,The Adventures of Mickey Matson and the Copperhead Conspiracy,family
33696,103750,The Taste of Money,drama
33697,151086,The Ocean Waif,drama
33698,344339,'49-'17,
33699,216822,Laura Lansing Slept Here,comedy
33700,156068,Mark of the Witch,horror
33701,39882,Schoolgirls in Chains,horror
33702,89659,Criminally Insane,horror
33703,163447,Criminally Insane 2,horror
33704,194720,The Student Body,"drama, comedy"
33705,158848,The Falls,"romance, drama"
33706,197754,Winnie the Pooh Discovers the Seasons,
33707,267428,Buttwhistle,"mystery, romance, comedy, crime, drama"
33708,41809,Under the Radar,
33709,360339,Eden,"thriller, drama"
33710,188560,The Secret Lives of Second Wives,"romance, drama"
33711,44250,Cruel World,"thriller, horror, comedy"
33712,172577,The Take,"crime, drama, thriller"
33713,339350,By Our Selves,
33714,315872,Mia Madre,drama
33715,32577,The Parole Officer,"crime, comedy"
33716,20430,Meet Market,"comedy, romance"
33717,73455,Speaking of Bunuel,documentary
33718,199184,Giovani mariti,
33719,60193,Arrangiatevi!,comedy
33720,105529,Down the Ancient Stairs,
33721,106224,The Inheritance,drama
33722,198661,Metello,
33723,68821,La notte brava,drama
33724,76157,Il bell'Antonio,drama
33725,159474,La viaccia,drama
33726,198311,Mademoiselle de Maupin,"adventure, romance"
33727,326755,Dirty Weekend,"thriller, crime, comedy, drama"
33728,63071,The Bishop's Bedroom,"crime, comedy, drama"
33729,65480,Caro papà,comedy
33730,63229,Good King Dagobert,comedy
33731,72279,Madman at War,comedy
33732,59139,Il commissario Lo Gatto,comedy
33733,195812,Normal Young Man,comedy
33734,194485,The Priest's Wife,"drama, comedy"
33735,65573,In the Name of the Italian People,"mystery, comedy"
33736,92572,The Tiger and the Pussycat,"drama, comedy"
33737,56287,Scandal in Sorrento,"romance, comedy"
33738,61829,Poor But Beautiful,
33739,82368,Love and Larceny,comedy
33740,92586,Love in Rome,
33741,76575,La Marcia Su Roma,comedy
33742,193732,Il successo,comedy
33743,45005,The Monsters,comedy
33744,2969,A Daughter Of Destiny,"drama, fantasy, science fiction, horror"
33745,273868,Scipione detto anche l'africano,"history, comedy"
33746,231304,Faustina,comedy
33747,36817,Two Heads Are Better Than None,"family, comedy"
33748,337014,I bambini sanno,
33749,47158,The Good Father,"drama, foreign"
33750,270487,"Hail, Caesar!","comedy, drama, mystery"
33751,214717,2103: The Deadly Wake,science fiction
33752,32528,Spartacus,"tv movie, action, drama, history"
33753,14847,Miss Conception,"comedy, romance"
33754,39285,Beauty & the Briefcase,"romance, comedy"
33755,136294,The Perfect Date,"comedy, romance"
33756,29760,Cayman Went,"family, drama, romance, tv movie"
33757,43713,Nightmare Detective,"thriller, horror, fantasy"
33758,45823,Treading Water,drama
33759,44008,The Victim,"thriller, action, horror"
33760,46713,Hunt to Kill,"action, adventure, thriller"
33761,362185,Operator,"thriller, action, drama"
33762,192767,Noble,drama
33763,250572,Break Point,comedy
33764,353595,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,"action, adventure, animation, family"
33765,328246,Salad Days,"music, documentary"
33766,320589,Mavis!,"documentary, music"
33767,319073,How To Change The World,documentary
33768,184608,Saint Young Men,"animation, comedy"
33769,84658,Bonnie's Kids,"action, drama, crime"
33770,139646,Animals,"drama, fantasy"
33771,119256,Dolls,"romance, comedy, drama"
33772,153410,Kiss,documentary
33773,214219,iNumber Number,"action, crime, drama"
33774,238458,Dead Before Dawn,"drama, thriller"
33775,265760,Death of a Salesman,"drama, tv movie"
33776,84114,"Namu, the Killer Whale","drama, family, adventure"
33777,40826,Affair in Havana,"drama, crime"
33778,26015,Don't Be Afraid of the Dark,"horror, tv movie"
33779,41434,Don't Look Up,horror
33780,58405,Don't Look Up,horror
33781,111460,"Elmer, The Great",comedy
33782,318917,Look Who's Back,comedy
33783,237303,Home,
33784,79580,Home,drama
33785,30933,Home for the Holidays,"horror, thriller, tv movie"
33786,124088,Just Another Girl on the I.R.T.,drama
33787,47084,Little Dorrit,drama
33788,54297,McHale's Navy Joins the Air Force,comedy
33789,10094,Gone,"crime, drama, horror, mystery, thriller"
33790,70553,Sleepaway Camp IV: The Survivor,horror
33791,57662,Storm in a Teacup,"comedy, romance"
33792,61656,Meet Prince Charming,
33793,58106,The Boy Next Door,"crime, mystery, thriller"
33794,44848,The Decline of Western Civilization Part III,documentary
33795,175005,The Grim Game,"adventure, drama"
33796,20381,The Hitcher II: I've Been Waiting,"action, thriller"
33797,97108,The Life and Times of Rosie the Riveter,"documentary, history, war"
33798,91001,The Marriage Chronicles,"romance, comedy"
33799,125527,The Other,"drama, romance, foreign"
33800,78115,The Other,drama
33801,158939,Something About Amelia,drama
33802,363439,Secrets of a Psychopath,"thriller, horror"
33803,325848,"Connasse, Princesse des cœurs",comedy
33804,335724,Territory,"adventure, drama"
33805,334328,Live from New York!,"comedy, documentary"
33806,355600,Junun,"music, documentary"
33807,316761,Call Me Lucky,documentary
33808,257117,Blood Punch,"horror, thriller"
33809,362373,Eaters,"horror, thriller"
33810,341886,June,"science fiction, horror"
33811,291151,The Stranger,"drama, thriller, horror, mystery"
33812,14091,Code Rush,documentary
33813,46565,Torino nera,"drama, crime"
33814,84984,The House of the Yellow Carpet,"thriller, horror"
33815,49456,Love and Anger,drama
33816,74657,The Violent Four,"drama, crime"
33817,122787,Kill and Pray,western
33818,80443,It's a Hard Life,comedy
33819,136572,Hotel Meina,"history, drama"
33820,107035,Chronicle of Poor Lovers,
33821,74656,Attention! Bandits!,"drama, war"
33822,291866,The Hive,"horror, science fiction, thriller"
33823,38201,Framed,"action, adventure, crime, thriller"
33824,298931,Billy Elliot: The Musical,"drama, music, comedy"
33825,40692,Ready? OK!,"comedy, family"
33826,216363,The Eternal Rainbow,drama
33827,255784,Times of Joy and Sorrow,
33828,291336,Honeyspider,"thriller, horror"
